region,office_id,office_type,date,day_of_week,hour,is_holiday,weather,seasonal_factor,num_visitors,actual_wait_time_minutes,crowd_level
IN,in_office_3,government_office,2025-06-08,6,16,0,rain,1.0,21,18,moderate
IN,in_office_3,government_office,2025-06-09,0,9,0,rain,1.0,15,18,low
IN,in_office_3,government_office,2025-06-09,0,10,0,extreme_heat,1.0,36,40,moderate
IN,in_office_3,government_office,2025-06-09,0,11,0,storm,1.0,18,12,low
IN,in_office_3,government_office,2025-06-09,0,12,0,normal,1.0,31,18,moderate
IN,in_office_3,government_office,2025-06-09,0,13,0,normal,1.0,37,33,moderate
IN,in_office_3,government_office,2025-06-09,0,14,0,clear,1.0,50,39,high
IN,in_office_3,government_office,2025-06-09,0,15,0,clear,1.0,56,49,high
IN,in_office_3,government_office,2025-06-09,0,16,0,rain,1.0,31,35,moderate
IN,in_office_3,government_office,2025-06-10,1,9,0,clear,1.0,31,34,moderate
IN,in_office_3,government_office,2025-06-10,1,10,0,normal,1.0,55,46,high
IN,in_office_3,government_office,2025-06-10,1,11,0,storm,1.0,31,18,moderate
IN,in_office_3,government_office,2025-06-10,1,12,0,storm,1.0,23,15,moderate
IN,in_office_3,government_office,2025-06-10,1,13,0,storm,1.0,23,16,moderate
IN,in_office_3,government_office,2025-06-10,1,14,0,storm,1.0,34,29,moderate
IN,in_office_3,government_office,2025-06-10,1,15,0,clear,1.0,51,46,high
IN,in_office_3,government_office,2025-06-10,1,16,0,storm,1.0,26,15,moderate
IN,in_office_3,government_office,2025-06-11,2,9,0,rain,1.0,26,26,moderate
IN,in_office_3,government_office,2025-06-11,2,10,0,normal,1.0,44,50,moderate
IN,in_office_3,government_office,2025-06-11,2,11,0,normal,1.0,46,38,high
IN,in_office_3,government_office,2025-06-11,2,12,0,rain,1.0,35,28,moderate
IN,in_office_3,government_office,2025-06-11,2,13,0,storm,1.0,22,23,moderate
IN,in_office_3,government_office,2025-06-11,2,14,0,rain,1.0,53,49,high
IN,in_office_3,government_office,2025-06-11,2,15,0,clear,1.0,48,44,high
IN,in_office_3,government_office,2025-06-11,2,16,0,rain,1.0,16,18,low
IN,in_office_3,government_office,2025-06-12,3,9,0,storm,1.0,22,15,moderate
IN,in_office_3,government_office,2025-06-12,3,10,0,normal,1.0,44,43,moderate
IN,in_office_3,government_office,2025-06-12,3,11,0,extreme_heat,1.0,45,46,high
IN,in_office_3,government_office,2025-06-12,3,12,0,clear,1.0,37,39,moderate
IN,in_office_3,government_office,2025-06-12,3,13,0,storm,1.0,16,17,low
IN,in_office_3,government_office,2025-06-12,3,14,0,extreme_heat,1.0,38,32,moderate
IN,in_office_3,government_office,2025-06-12,3,15,0,clear,1.0,49,48,high
IN,in_office_3,government_office,2025-06-12,3,16,0,clear,1.0,23,28,moderate
IN,in_office_3,government_office,2025-06-13,4,9,0,clear,1.0,26,22,moderate
IN,in_office_3,government_office,2025-06-13,4,10,0,extreme_heat,1.0,40,34,moderate
IN,in_office_3,government_office,2025-06-13,4,11,0,clear,1.0,48,41,high
IN,in_office_3,government_office,2025-06-13,4,12,0,rain,1.0,25,22,moderate
IN,in_office_3,government_office,2025-06-13,4,13,0,clear,1.0,36,32,moderate
IN,in_office_3,government_office,2025-06-13,4,14,0,rain,1.0,40,37,moderate
IN,in_office_3,government_office,2025-06-13,4,15,0,clear,1.0,59,54,high
IN,in_office_3,government_office,2025-06-13,4,16,0,rain,1.0,25,25,moderate
IN,in_office_3,government_office,2025-06-14,5,9,0,storm,1.0,3,2,low
IN,in_office_3,government_office,2025-06-14,5,10,0,storm,1.0,24,21,moderate
IN,in_office_3,government_office,2025-06-14,5,11,0,extreme_heat,1.0,19,8,low
IN,in_office_3,government_office,2025-06-14,5,12,0,normal,1.0,20,23,moderate
IN,in_office_3,government_office,2025-06-14,5,13,0,extreme_heat,1.0,6,11,low
IN,in_office_3,government_office,2025-06-14,5,14,0,extreme_heat,1.0,21,34,moderate
IN,in_office_3,government_office,2025-06-14,5,15,0,rain,1.0,27,21,moderate
IN,in_office_3,government_office,2025-06-14,5,16,0,storm,1.0,2,8,low
IN,in_office_3,government_office,2025-06-15,6,9,0,clear,1.0,2,9,low
IN,in_office_3,government_office,2025-06-15,6,10,0,storm,1.0,10,7,low
IN,in_office_3,government_office,2025-06-15,6,11,0,rain,1.0,32,31,moderate
IN,in_office_3,government_office,2025-06-15,6,12,0,clear,1.0,20,21,moderate
IN,in_office_3,government_office,2025-06-15,6,13,0,storm,1.0,12,18,low
IN,in_office_3,government_office,2025-06-15,6,14,0,extreme_heat,1.0,27,31,moderate
IN,in_office_3,government_office,2025-06-15,6,15,0,normal,1.0,32,23,moderate
IN,in_office_3,government_office,2025-06-15,6,16,0,clear,1.0,13,17,low
IN,in_office_3,government_office,2025-06-16,0,9,0,rain,1.0,22,11,moderate
IN,in_office_3,government_office,2025-06-16,0,10,0,storm,1.0,27,30,moderate
IN,in_office_3,government_office,2025-06-16,0,11,0,normal,1.0,53,52,high
IN,in_office_3,government_office,2025-06-16,0,12,0,extreme_heat,1.0,40,37,moderate
IN,in_office_3,government_office,2025-06-16,0,13,0,storm,1.0,25,20,moderate
IN,in_office_3,government_office,2025-06-16,0,14,0,rain,1.0,38,37,moderate
IN,in_office_3,government_office,2025-06-16,0,15,0,rain,1.0,46,43,high
IN,in_office_3,government_office,2025-06-16,0,16,0,clear,1.0,40,38,moderate
IN,in_office_3,government_office,2025-06-17,1,9,0,clear,1.0,36,40,moderate
IN,in_office_3,government_office,2025-06-17,1,10,0,rain,1.0,38,41,moderate
IN,in_office_3,government_office,2025-06-17,1,11,0,clear,1.0,50,46,high
IN,in_office_3,government_office,2025-06-17,1,12,0,clear,1.0,34,24,moderate
IN,in_office_3,government_office,2025-06-17,1,13,0,normal,1.0,38,35,moderate
IN,in_office_3,government_office,2025-06-17,1,14,0,storm,1.0,23,17,moderate
IN,in_office_3,government_office,2025-06-17,1,15,0,clear,1.0,44,39,moderate
IN,in_office_3,government_office,2025-06-17,1,16,0,extreme_heat,1.0,27,23,moderate
IN,in_office_3,government_office,2025-06-18,2,9,0,clear,1.0,28,31,moderate
IN,in_office_3,government_office,2025-06-18,2,10,0,normal,1.0,46,41,high
IN,in_office_3,government_office,2025-06-18,2,11,0,storm,1.0,35,38,moderate
IN,in_office_3,government_office,2025-06-18,2,12,0,storm,1.0,28,21,moderate
IN,in_office_3,government_office,2025-06-18,2,13,0,normal,1.0,36,37,moderate
IN,in_office_3,government_office,2025-06-18,2,14,0,rain,1.0,46,44,high
IN,in_office_3,government_office,2025-06-18,2,15,0,normal,1.0,54,51,high
IN,in_office_3,government_office,2025-06-18,2,16,0,rain,1.0,17,15,low
IN,in_office_3,government_office,2025-06-19,3,9,0,extreme_heat,1.0,28,21,moderate
IN,in_office_3,government_office,2025-06-19,3,10,0,extreme_heat,1.0,44,30,moderate
IN,in_office_3,government_office,2025-06-19,3,11,0,extreme_heat,1.0,48,43,high
IN,in_office_3,government_office,2025-06-19,3,12,0,extreme_heat,1.0,37,21,moderate
IN,in_office_3,government_office,2025-06-19,3,13,0,clear,1.0,33,25,moderate
IN,in_office_3,government_office,2025-06-19,3,14,0,clear,1.0,41,40,moderate
IN,in_office_3,government_office,2025-06-19,3,15,0,normal,1.0,50,37,high
IN,in_office_3,government_office,2025-06-19,3,16,0,rain,1.0,29,21,moderate
IN,in_office_3,government_office,2025-06-20,4,9,0,storm,1.0,20,22,moderate
IN,in_office_3,government_office,2025-06-20,4,10,0,normal,1.0,55,57,high
IN,in_office_3,government_office,2025-06-20,4,11,0,storm,1.0,36,37,moderate
IN,in_office_3,government_office,2025-06-20,4,12,0,storm,1.0,27,20,moderate
IN,in_office_3,government_office,2025-06-20,4,13,0,extreme_heat,1.0,32,27,moderate
IN,in_office_3,government_office,2025-06-20,4,14,0,clear,1.0,72,51,high
IN,in_office_3,government_office,2025-06-20,4,15,0,clear,1.0,39,37,moderate
IN,in_office_3,government_office,2025-06-20,4,16,0,storm,1.0,16,21,low
IN,in_office_3,government_office,2025-06-21,5,9,0,normal,1.0,18,17,low
IN,in_office_3,government_office,2025-06-21,5,10,0,rain,1.0,20,16,moderate
IN,in_office_3,government_office,2025-06-21,5,11,0,rain,1.0,27,16,moderate
IN,in_office_3,government_office,2025-06-21,5,12,0,normal,1.0,6,9,low
IN,in_office_3,government_office,2025-06-21,5,13,0,extreme_heat,1.0,18,8,low
IN,in_office_3,government_office,2025-06-21,5,14,0,rain,1.0,21,16,moderate
IN,in_office_3,government_office,2025-06-21,5,15,0,extreme_heat,1.0,18,19,low
IN,in_office_3,government_office,2025-06-21,5,16,0,storm,1.0,3,6,low
IN,in_office_3,government_office,2025-06-22,6,9,0,extreme_heat,1.0,8,2,low
IN,in_office_3,government_office,2025-06-22,6,10,0,rain,1.0,11,10,low
IN,in_office_3,government_office,2025-06-22,6,11,0,extreme_heat,1.0,30,17,moderate
IN,in_office_3,government_office,2025-06-22,6,12,0,storm,1.0,11,8,low
IN,in_office_3,government_office,2025-06-22,6,13,0,rain,1.0,10,8,low
IN,in_office_3,government_office,2025-06-22,6,14,0,extreme_heat,1.0,28,24,moderate
IN,in_office_3,government_office,2025-06-22,6,15,0,rain,1.0,16,17,low
IN,in_office_3,government_office,2025-06-22,6,16,0,rain,1.0,6,12,low
IN,in_office_3,government_office,2025-06-23,0,9,0,extreme_heat,1.0,19,14,low
IN,in_office_3,government_office,2025-06-23,0,10,0,clear,1.0,50,35,high
IN,in_office_3,government_office,2025-06-23,0,11,0,storm,1.0,36,23,moderate
IN,in_office_3,government_office,2025-06-23,0,12,0,extreme_heat,1.0,38,23,moderate
IN,in_office_3,government_office,2025-06-23,0,13,0,extreme_heat,1.0,26,33,moderate
IN,in_office_3,government_office,2025-06-23,0,14,0,clear,1.0,50,42,high
IN,in_office_3,government_office,2025-06-23,0,15,0,storm,1.0,24,19,moderate
IN,in_office_3,government_office,2025-06-23,0,16,0,storm,1.0,19,18,low
IN,in_office_3,government_office,2025-06-24,1,9,0,normal,1.0,23,32,moderate
IN,in_office_3,government_office,2025-06-24,1,10,0,rain,1.0,48,41,high
IN,in_office_3,government_office,2025-06-24,1,11,0,rain,1.0,36,37,moderate
IN,in_office_3,government_office,2025-06-24,1,12,0,storm,1.0,14,13,low
IN,in_office_3,government_office,2025-06-24,1,13,0,rain,1.0,36,34,moderate
IN,in_office_3,government_office,2025-06-24,1,14,0,clear,1.0,41,43,moderate
IN,in_office_3,government_office,2025-06-24,1,15,0,extreme_heat,1.0,40,27,moderate
IN,in_office_3,government_office,2025-06-24,1,16,0,normal,1.0,23,23,moderate
IN,in_office_3,government_office,2025-06-25,2,9,0,rain,1.0,21,15,moderate
IN,in_office_3,government_office,2025-06-25,2,10,0,storm,1.0,27,13,moderate
IN,in_office_3,government_office,2025-06-25,2,11,0,normal,1.0,42,36,moderate
IN,in_office_3,government_office,2025-06-25,2,12,0,extreme_heat,1.0,33,33,moderate
IN,in_office_3,government_office,2025-06-25,2,13,0,rain,1.0,32,25,moderate
IN,in_office_3,government_office,2025-06-25,2,14,0,clear,1.0,52,33,high
IN,in_office_3,government_office,2025-06-25,2,15,0,storm,1.0,40,35,moderate
IN,in_office_3,government_office,2025-06-25,2,16,0,storm,1.0,11,10,low
IN,in_office_3,government_office,2025-06-26,3,9,0,extreme_heat,1.0,13,2,low
IN,in_office_3,government_office,2025-06-26,3,10,0,normal,1.0,51,39,high
IN,in_office_3,government_office,2025-06-26,3,11,0,storm,1.0,20,15,moderate
IN,in_office_3,government_office,2025-06-26,3,12,0,storm,1.0,17,11,low
IN,in_office_3,government_office,2025-06-26,3,13,0,normal,1.0,46,33,high
IN,in_office_3,government_office,2025-06-26,3,14,0,storm,1.0,33,29,moderate
IN,in_office_3,government_office,2025-06-26,3,15,0,normal,1.0,46,41,high
IN,in_office_3,government_office,2025-06-26,3,16,0,clear,1.0,33,28,moderate
IN,in_office_3,government_office,2025-06-27,4,9,0,storm,1.0,11,9,low
IN,in_office_3,government_office,2025-06-27,4,10,0,storm,1.0,27,22,moderate
IN,in_office_3,government_office,2025-06-27,4,11,0,clear,1.0,62,54,high
IN,in_office_3,government_office,2025-06-27,4,12,0,clear,1.0,35,31,moderate
IN,in_office_3,government_office,2025-06-27,4,13,0,clear,1.0,39,36,moderate
IN,in_office_3,government_office,2025-06-27,4,14,0,rain,1.0,43,43,moderate
IN,in_office_3,government_office,2025-06-27,4,15,0,extreme_heat,1.0,38,25,moderate
IN,in_office_3,government_office,2025-06-27,4,16,0,clear,1.0,26,22,moderate
IN,in_office_3,government_office,2025-06-28,5,9,0,storm,1.0,3,8,low
IN,in_office_3,government_office,2025-06-28,5,10,0,rain,1.0,17,13,low
IN,in_office_3,government_office,2025-06-28,5,11,0,normal,1.0,19,6,low
IN,in_office_3,government_office,2025-06-28,5,12,0,extreme_heat,1.0,19,20,low
IN,in_office_3,government_office,2025-06-28,5,13,0,extreme_heat,1.0,13,14,low
IN,in_office_3,government_office,2025-06-28,5,14,0,extreme_heat,1.0,9,7,low
IN,in_office_3,government_office,2025-06-28,5,15,0,storm,1.0,10,8,low
IN,in_office_3,government_office,2025-06-28,5,16,0,rain,1.0,8,4,low
IN,in_office_3,government_office,2025-06-29,6,9,0,clear,1.0,17,14,low
IN,in_office_3,government_office,2025-06-29,6,10,0,extreme_heat,1.0,19,14,low
IN,in_office_3,government_office,2025-06-29,6,11,0,rain,1.0,24,17,moderate
IN,in_office_3,government_office,2025-06-29,6,12,0,storm,1.0,11,21,low
IN,in_office_3,government_office,2025-06-29,6,13,0,rain,1.0,21,14,moderate
IN,in_office_3,government_office,2025-06-29,6,14,0,normal,1.0,26,17,moderate
IN,in_office_3,government_office,2025-06-29,6,15,0,storm,1.0,16,18,low
IN,in_office_3,government_office,2025-06-29,6,16,0,normal,1.0,23,23,moderate
IN,in_office_3,government_office,2025-06-30,0,9,0,rain,1.0,17,16,low
IN,in_office_3,government_office,2025-06-30,0,10,0,storm,1.0,46,42,high
IN,in_office_3,government_office,2025-06-30,0,11,0,extreme_heat,1.0,43,44,moderate
IN,in_office_3,government_office,2025-06-30,0,12,0,clear,1.0,39,30,moderate
IN,in_office_3,government_office,2025-06-30,0,13,0,clear,1.0,39,41,moderate
IN,in_office_3,government_office,2025-06-30,0,14,0,clear,1.0,52,45,high
IN,in_office_3,government_office,2025-06-30,0,15,0,rain,1.0,47,36,high
IN,in_office_3,government_office,2025-06-30,0,16,0,rain,1.0,25,15,moderate
IN,in_office_3,government_office,2025-07-01,1,9,0,extreme_heat,1.15,29,23,moderate
IN,in_office_3,government_office,2025-07-01,1,10,0,extreme_heat,1.15,55,53,high
IN,in_office_3,government_office,2025-07-01,1,11,0,normal,1.15,54,51,high
IN,in_office_3,government_office,2025-07-01,1,12,0,clear,1.15,46,41,high
IN,in_office_3,government_office,2025-07-01,1,13,0,extreme_heat,1.15,27,28,moderate
IN,in_office_3,government_office,2025-07-01,1,14,0,rain,1.15,45,39,high
IN,in_office_3,government_office,2025-07-01,1,15,0,storm,1.15,35,29,moderate
IN,in_office_3,government_office,2025-07-01,1,16,0,clear,1.15,42,40,moderate
IN,in_office_3,government_office,2025-07-02,2,9,0,storm,1.15,19,15,low
IN,in_office_3,government_office,2025-07-02,2,10,0,clear,1.15,59,64,high
IN,in_office_3,government_office,2025-07-02,2,11,0,normal,1.15,58,48,high
IN,in_office_3,government_office,2025-07-02,2,12,0,extreme_heat,1.15,33,32,moderate
IN,in_office_3,government_office,2025-07-02,2,13,0,clear,1.15,43,44,moderate
IN,in_office_3,government_office,2025-07-02,2,14,0,storm,1.15,27,30,moderate
IN,in_office_3,government_office,2025-07-02,2,15,0,rain,1.15,58,48,high
IN,in_office_3,government_office,2025-07-02,2,16,0,storm,1.15,29,19,moderate
IN,in_office_3,government_office,2025-07-03,3,9,0,storm,1.15,24,18,moderate
IN,in_office_3,government_office,2025-07-03,3,10,0,storm,1.15,40,25,moderate
IN,in_office_3,government_office,2025-07-03,3,11,0,storm,1.15,37,31,moderate
IN,in_office_3,government_office,2025-07-03,3,12,0,clear,1.15,49,46,high
IN,in_office_3,government_office,2025-07-03,3,13,0,clear,1.15,39,35,moderate
IN,in_office_3,government_office,2025-07-03,3,14,0,extreme_heat,1.15,49,38,high
IN,in_office_3,government_office,2025-07-03,3,15,0,clear,1.15,52,56,high
IN,in_office_3,government_office,2025-07-03,3,16,0,rain,1.15,27,24,moderate
IN,in_office_3,government_office,2025-07-04,4,9,1,storm,1.15,24,14,moderate
IN,in_office_3,government_office,2025-07-04,4,10,1,storm,1.15,50,44,high
IN,in_office_3,government_office,2025-07-04,4,11,1,clear,1.15,95,90,high
IN,in_office_3,government_office,2025-07-04,4,12,1,storm,1.15,44,35,moderate
IN,in_office_3,government_office,2025-07-04,4,13,1,rain,1.15,66,51,high
IN,in_office_3,government_office,2025-07-04,4,14,1,storm,1.15,50,50,high
IN,in_office_3,government_office,2025-07-04,4,15,1,extreme_heat,1.15,80,72,high
IN,in_office_3,government_office,2025-07-04,4,16,1,storm,1.15,35,35,moderate
IN,in_office_3,government_office,2025-07-05,5,9,0,clear,1.15,12,13,low
IN,in_office_3,government_office,2025-07-05,5,10,0,clear,1.15,30,34,moderate
IN,in_office_3,government_office,2025-07-05,5,11,0,normal,1.15,25,21,moderate
IN,in_office_3,government_office,2025-07-05,5,12,0,rain,1.15,23,23,moderate
IN,in_office_3,government_office,2025-07-05,5,13,0,normal,1.15,29,37,moderate
IN,in_office_3,government_office,2025-07-05,5,14,0,rain,1.15,20,18,moderate
IN,in_office_3,government_office,2025-07-05,5,15,0,normal,1.15,33,27,moderate
IN,in_office_3,government_office,2025-07-05,5,16,0,extreme_heat,1.15,16,6,low
IN,in_office_3,government_office,2025-07-06,6,9,0,rain,1.15,11,15,low
IN,in_office_3,government_office,2025-07-06,6,10,0,storm,1.15,17,17,low
IN,in_office_3,government_office,2025-07-06,6,11,0,normal,1.15,29,25,moderate
IN,in_office_3,government_office,2025-07-06,6,12,0,normal,1.15,29,30,moderate
IN,in_office_3,government_office,2025-07-06,6,13,0,extreme_heat,1.15,22,19,moderate
IN,in_office_3,government_office,2025-07-06,6,14,0,normal,1.15,35,30,moderate
IN,in_office_3,government_office,2025-07-06,6,15,0,storm,1.15,14,12,low
IN,in_office_3,government_office,2025-07-06,6,16,0,extreme_heat,1.15,6,2,low
IN,in_office_3,government_office,2025-07-07,0,9,0,rain,1.15,18,16,low
IN,in_office_3,government_office,2025-07-07,0,10,0,normal,1.15,60,62,high
IN,in_office_3,government_office,2025-07-07,0,11,0,storm,1.15,42,27,moderate
IN,in_office_3,government_office,2025-07-07,0,12,0,storm,1.15,24,21,moderate
IN,in_office_3,government_office,2025-07-07,0,13,0,rain,1.15,40,31,moderate
IN,in_office_3,government_office,2025-07-07,0,14,0,normal,1.15,60,61,high
IN,in_office_3,government_office,2025-07-07,0,15,0,rain,1.15,62,54,high
IN,in_office_3,government_office,2025-07-07,0,16,0,extreme_heat,1.15,22,20,moderate
IN,in_office_3,government_office,2025-07-08,1,9,0,normal,1.15,33,37,moderate
IN,in_office_3,government_office,2025-07-08,1,10,0,rain,1.15,52,45,high
IN,in_office_3,government_office,2025-07-08,1,11,0,normal,1.15,54,60,high
IN,in_office_3,government_office,2025-07-08,1,12,0,rain,1.15,38,43,moderate
IN,in_office_3,government_office,2025-07-08,1,13,0,normal,1.15,55,54,high
IN,in_office_3,government_office,2025-07-08,1,14,0,storm,1.15,34,27,moderate
IN,in_office_3,government_office,2025-07-08,1,15,0,extreme_heat,1.15,45,42,high
IN,in_office_3,government_office,2025-07-08,1,16,0,rain,1.15,42,44,moderate
IN,in_office_3,government_office,2025-07-09,2,9,0,normal,1.15,41,32,moderate
IN,in_office_3,government_office,2025-07-09,2,10,0,rain,1.15,50,34,high
IN,in_office_3,government_office,2025-07-09,2,11,0,normal,1.15,54,45,high
IN,in_office_3,government_office,2025-07-09,2,12,0,extreme_heat,1.15,35,35,moderate
IN,in_office_3,government_office,2025-07-09,2,13,0,rain,1.15,34,25,moderate
IN,in_office_3,government_office,2025-07-09,2,14,0,normal,1.15,54,51,high
IN,in_office_3,government_office,2025-07-09,2,15,0,clear,1.15,58,56,high
IN,in_office_3,government_office,2025-07-09,2,16,0,normal,1.15,34,31,moderate
IN,in_office_3,government_office,2025-07-10,3,9,0,clear,1.15,38,39,moderate
IN,in_office_3,government_office,2025-07-10,3,10,0,extreme_heat,1.15,50,49,high
IN,in_office_3,government_office,2025-07-10,3,11,0,extreme_heat,1.15,49,39,high
IN,in_office_3,government_office,2025-07-10,3,12,0,normal,1.15,41,40,moderate
IN,in_office_3,government_office,2025-07-10,3,13,0,normal,1.15,43,36,moderate
IN,in_office_3,government_office,2025-07-10,3,14,0,extreme_heat,1.15,67,60,high
IN,in_office_3,government_office,2025-07-10,3,15,0,extreme_heat,1.15,49,49,high
IN,in_office_3,government_office,2025-07-10,3,16,0,rain,1.15,28,16,moderate
IN,in_office_3,government_office,2025-07-11,4,9,0,storm,1.15,25,34,moderate
