benefit_id,region,category,income_ratio,age_centrality,family_margin,category_match,employment_match_any,region_density,priority_label
br_auxilio_emergencial,BR,unemployment,0.0,0.7451,1,0,0,6,0.5748
in_nsap,IN,elderly_care,0.4069,0.1,0,1,1,6,0.484
in_nfsa,IN,food_assistance,0.5067,0.45,1,1,1,6,0.5688
in_pmjay,IN,healthcare_support,0.4394,0.1333,2,0,1,6,0.4504
in_nsap,IN,elderly_care,0.309,0.8,3,0,1,6,0.6331
us_unemployment,US,unemployment,0.0,0.8824,0,0,0,6,0.6022
us_section8,US,housing_assistance,0.3526,0.1765,1,0,1,6,0.4536
br_bpc,BR,disability_support,0.6311,0.4167,0,0,1,6,0.2255
br_minha_casa,BR,housing_assistance,0.3064,0.7843,2,0,1,6,0.555
in_disability_pension,IN,disability_support,0.1539,0.9804,1,1,1,6,0.7739
in_nfsa,IN,food_assistance,0.6727,0.6,3,1,1,6,0.6068
in_pmjay,IN,healthcare_support,0.5913,0.7333,0,0,1,6,0.2894
us_medicaid,US,healthcare_support,0.1968,0.6167,0,1,1,6,0.6486
in_icds,IN,child_support,0.6729,0.6667,0,0,1,6,0.2944
br_idoso,BR,elderly_care,0.8018,0.3,1,0,1,6,0.2688
in_pmjay,IN,healthcare_support,0.6986,0.1167,0,0,1,6,0.2276
br_bolsa_familia,BR,child_support,0.0504,0.6667,1,0,1,6,0.6006
br_bpc,BR,disability_support,0.6184,0.05,1,0,1,6,0.2338
br_idoso,BR,elderly_care,0.2055,0.0,1,0,1,6,0.4164
in_disability_pension,IN,disability_support,0.2738,0.0588,1,1,1,6,0.6065
us_section8,US,housing_assistance,0.1907,0.3922,2,0,1,6,0.5915
br_bolsa_familia,BR,child_support,0.5416,1.0,0,0,1,6,0.361
us_tanf,US,child_support,0.2787,0.7778,2,0,1,6,0.5377
br_auxilio_emergencial,BR,unemployment,0.0,0.4706,3,0,0,6,0.7263
br_bpc,BR,disability_support,0.4232,0.3833,3,1,1,6,0.7102
us_unemployment,US,unemployment,0.0,0.451,3,1,0,6,0.8826
br_auxilio_emergencial,BR,unemployment,0.0,0.1765,3,0,0,6,0.6972
us_ssdi,US,disability_support,0.0,0.0,3,0,1,6,0.698
in_icds,IN,child_support,0.5701,0.6667,3,0,1,6,0.4216
in_nsap,IN,elderly_care,0.4591,0.5667,0,0,1,6,0.3789
us_tanf,US,child_support,0.2548,0.4444,1,0,1,6,0.4856
us_section8,US,housing_assistance,0.6194,0.7255,0,0,1,6,0.2494
in_nsap,IN,elderly_care,0.2774,0.1333,0,1,1,6,0.5609
br_bolsa_familia,BR,child_support,0.7492,0.2222,0,0,1,6,0.2031
br_bolsa_familia,BR,child_support,0.5514,0.6667,1,0,1,6,0.3398
us_tanf,US,child_support,0.2498,0.1111,0,0,1,6,0.3797
br_bolsa_familia,BR,child_support,0.6706,1.0,2,0,1,6,0.3562
br_sus,BR,healthcare_support,0.0,0.8833,1,1,1,6,0.8543
in_pmjay,IN,healthcare_support,0.3045,0.8,1,0,1,6,0.523
br_idoso,BR,elderly_care,0.6547,0.4333,1,1,1,6,0.496
br_minha_casa,BR,housing_assistance,0.4002,0.9804,2,0,1,6,0.5401
in_nsap,IN,elderly_care,0.2907,0.9,1,0,1,6,0.4921
in_pmjay,IN,healthcare_support,0.4575,0.3,0,1,1,6,0.5673
in_disability_pension,IN,disability_support,0.3249,0.4902,1,0,1,6,0.4865
br_idoso,BR,elderly_care,0.2236,0.5667,1,0,1,6,0.5188
br_bpc,BR,disability_support,0.3547,0.5,0,1,1,6,0.6209
us_snap,US,food_assistance,0.1082,0.75,1,0,1,6,0.5526
br_bolsa_familia,BR,child_support,0.0405,0.5556,0,1,1,6,0.7488
us_snap,US,food_assistance,0.2827,0.0333,0,0,1,6,0.3415
in_icds,IN,child_support,0.2146,0.6667,2,0,1,6,0.5767
in_disability_pension,IN,disability_support,0.2758,0.5098,0,0,1,6,0.4528
in_disability_pension,IN,disability_support,0.3001,0.6667,2,1,1,6,0.7535
us_medicaid,US,healthcare_support,0.2434,0.2,0,0,1,6,0.3852
us_snap,US,food_assistance,0.1188,0.5,1,0,1,6,0.5868
in_pmaay,IN,housing_assistance,0.1807,0.098,1,0,1,6,0.5282
br_minha_casa,BR,housing_assistance,0.4635,0.7843,3,1,1,6,0.6894
us_tanf,US,child_support,0.2724,0.4444,3,0,1,6,0.6002
in_pmaay,IN,housing_assistance,0.7003,0.7843,0,0,1,6,0.2937
us_medicaid,US,healthcare_support,0.3206,0.0833,0,1,1,6,0.582
in_pmaay,IN,housing_assistance,0.5664,0.2745,1,0,1,6,0.3318
us_section8,US,housing_assistance,0.144,0.2157,0,0,1,6,0.4943
in_pmaay,IN,housing_assistance,0.9076,0.7059,2,1,1,6,0.4245
us_tanf,US,child_support,0.4425,0.5556,0,1,1,6,0.5585
us_unemployment,US,unemployment,0.0,0.6471,0,1,0,6,0.7271
in_nfsa,IN,food_assistance,0.1628,0.6333,1,0,1,6,0.5882
br_sus,BR,healthcare_support,0.0,0.4667,0,0,1,6,0.5627
in_pmaay,IN,housing_assistance,0.7364,0.902,3,0,1,6,0.4069
in_nfsa,IN,food_assistance,0.576,0.3667,1,0,1,6,0.3309
us_ssdi,US,disability_support,0.0,0.5098,3,0,1,6,0.722
in_icds,IN,child_support,0.4229,0.3333,2,1,1,6,0.6458
us_section8,US,housing_assistance,0.3965,0.6667,0,1,1,6,0.5635
br_bpc,BR,disability_support,0.7067,0.0667,1,1,1,6,0.4584
us_unemployment,US,unemployment,0.0,0.1569,1,0,0,6,0.5221
us_tanf,US,child_support,0.3077,1.0,1,0,1,6,0.5455
us_unemployment,US,unemployment,0.0,0.2745,2,0,0,6,0.6531
us_medicaid,US,healthcare_support,0.2973,0.1,1,1,1,6,0.6107
us_medicaid,US,healthcare_support,0.3065,0.4667,0,0,1,6,0.3716
us_unemployment,US,unemployment,0.0,0.1569,3,0,0,6,0.6586
in_nfsa,IN,food_assistance,0.112,0.75,2,0,1,6,0.6232
br_bolsa_familia,BR,child_support,0.7007,0.5556,1,0,1,6,0.3006
in_icds,IN,child_support,0.3503,0.0,2,0,1,6,0.4234
br_sus,BR,healthcare_support,0.0,0.3167,1,1,1,6,0.7848
us_medicaid,US,healthcare_support,0.7541,0.1333,1,0,1,6,0.2734
in_pmjay,IN,healthcare_support,0.0566,0.1,0,0,1,6,0.5341
in_icds,IN,child_support,0.2556,1.0,1,1,1,6,0.7635
in_disability_pension,IN,disability_support,0.835,0.451,3,0,1,6,0.3582
in_nfsa,IN,food_assistance,0.2432,0.9,0,0,1,6,0.4356
in_disability_pension,IN,disability_support,0.2523,0.098,0,0,1,6,0.4164
us_ssdi,US,disability_support,0.0,0.0392,1,0,1,6,0.5645
in_pmjay,IN,healthcare_support,0.1518,0.25,1,0,1,6,0.5153
in_icds,IN,child_support,0.5632,1.0,0,0,1,6,0.3668
br_bpc,BR,disability_support,0.3422,0.9167,3,0,1,6,0.548
us_unemployment,US,unemployment,0.0,0.7843,1,1,0,6,0.8456
br_minha_casa,BR,housing_assistance,0.7375,0.9412,1,1,1,6,0.5338
br_idoso,BR,elderly_care,0.6832,0.9,1,1,1,6,0.5183
in_nfsa,IN,food_assistance,0.2919,0.3667,1,0,1,6,0.4702
in_nsap,IN,elderly_care,0.3148,0.5667,3,0,1,6,0.567
us_unemployment,US,unemployment,0.0,0.549,0,0,0,6,0.5772
in_pmaay,IN,housing_assistance,0.371,0.4706,1,0,1,6,0.4654
us_medicaid,US,healthcare_support,0.6063,0.9833,0,0,1,6,0.3426
us_medicaid,US,healthcare_support,0.6259,0.4833,3,0,1,6,0.4053
br_idoso,BR,elderly_care,0.4937,0.2333,1,1,1,6,0.5239
in_nsap,IN,elderly_care,0.2492,0.3667,1,1,1,6,0.6574
us_tanf,US,child_support,0.1817,0.2222,3,0,1,6,0.6093
in_nsap,IN,elderly_care,0.3415,0.3,0,0,1,6,0.4233
in_icds,IN,child_support,0.1035,1.0,1,0,1,6,0.6276
br_idoso,BR,elderly_care,0.5087,0.3,3,0,1,6,0.4377
br_idoso,BR,elderly_care,0.2841,0.9667,2,1,1,6,0.7992
in_disability_pension,IN,disability_support,0.8053,0.7843,2,1,1,6,0.5354
us_snap,US,food_assistance,0.0459,0.7167,2,1,1,6,0.8856
br_bolsa_familia,BR,child_support,0.5274,0.6667,1,1,1,6,0.5863
in_icds,IN,child_support,0.4723,0.6667,1,1,1,6,0.6346
us_section8,US,housing_assistance,0.3735,0.2157,0,0,1,6,0.3731
in_nsap,IN,elderly_care,0.1757,0.6,2,1,1,6,0.7768
in_nsap,IN,elderly_care,0.233,0.1333,0,1,1,6,0.6188
in_pmjay,IN,healthcare_support,0.0937,0.55,0,0,1,6,0.5394
us_section8,US,housing_assistance,0.038,0.6275,2,1,1,6,0.8201
in_disability_pension,IN,disability_support,0.6893,0.5294,0,0,1,6,0.2233
us_section8,US,housing_assistance,0.0915,0.6471,1,0,1,6,0.5632
br_bpc,BR,disability_support,0.1796,0.9667,3,1,1,6,0.8947
us_unemployment,US,unemployment,0.0,0.4706,3,0,0,6,0.6638
br_bolsa_familia,BR,child_support,0.5434,0.3333,2,0,1,6,0.4234
in_nsap,IN,elderly_care,0.5634,0.8333,1,1,1,6,0.55
br_bolsa_familia,BR,child_support,0.3082,0.5556,1,0,1,6,0.422
in_pmaay,IN,housing_assistance,0.4879,0.7451,3,1,1,6,0.7128
us_medicaid,US,healthcare_support,0.3816,0.8833,0,0,1,6,0.4529
in_nfsa,IN,food_assistance,0.4892,0.6667,0,0,1,6,0.3502
in_pmaay,IN,housing_assistance,0.4338,0.9804,1,0,1,6,0.4774
us_snap,US,food_assistance,0.7294,0.0,1,1,1,6,0.3933
in_nsap,IN,elderly_care,0.3055,0.5,0,0,1,6,0.3652
us_unemployment,US,unemployment,0.0,0.3922,0,1,0,6,0.7798
in_nfsa,IN,food_assistance,0.8742,0.35,0,1,1,6,0.3172
in_nfsa,IN,food_assistance,0.1417,0.7833,1,0,1,6,0.6057
us_snap,US,food_assistance,0.7125,0.7167,3,1,1,6,0.6289
us_snap,US,food_assistance,0.2296,0.7333,0,1,1,6,0.6587
in_icds,IN,child_support,0.4177,0.3333,3,0,1,6,0.4632
br_bpc,BR,disability_support,0.5543,0.6,2,0,1,6,0.4312
us_section8,US,housing_assistance,0.3427,0.6275,0,1,1,6,0.6136
us_tanf,US,child_support,0.5619,0.6667,3,0,1,6,0.4913
in_nfsa,IN,food_assistance,0.6146,0.9,3,0,1,6,0.4312
br_auxilio_emergencial,BR,unemployment,0.0,0.451,3,0,0,6,0.6786
br_sus,BR,healthcare_support,0.0,0.4833,1,0,1,6,0.6139
in_icds,IN,child_support,0.5144,0.3333,0,1,1,6,0.4969
in_disability_pension,IN,disability_support,0.3318,0.9804,3,1,1,6,0.8329
br_auxilio_emergencial,BR,unemployment,0.0,0.6667,2,0,0,6,0.6779
br_sus,BR,healthcare_support,0.0,0.8,3,1,1,6,0.9358
br_auxilio_emergencial,BR,unemployment,0.0,0.4902,0,0,0,6,0.5397
us_medicaid,US,healthcare_support,0.1724,0.7333,1,0,1,6,0.5666
in_disability_pension,IN,disability_support,0.3002,0.4314,3,0,1,6,0.5275
in_disability_pension,IN,disability_support,0.1039,0.7059,0,0,1,6,0.534
br_idoso,BR,elderly_care,0.1977,0.8333,1,0,1,6,0.5503
us_medicaid,US,healthcare_support,0.2081,0.3167,2,1,1,6,0.7335
us_snap,US,food_assistance,0.9091,0.1667,3,1,1,6,0.4621
us_medicaid,US,healthcare_support,0.2329,0.5833,1,0,1,6,0.4711
us_medicaid,US,healthcare_support,0.4944,0.0333,0,1,1,6,0.4752
br_idoso,BR,elderly_care,0.3812,0.3333,2,0,1,6,0.4573
br_auxilio_emergencial,BR,unemployment,0.0,0.1176,2,1,0,6,0.8345
us_section8,US,housing_assistance,0.5161,0.3725,3,1,1,6,0.6087
us_section8,US,housing_assistance,0.1519,0.6078,0,1,1,6,0.7145
br_idoso,BR,elderly_care,0.4272,0.0667,1,0,1,6,0.3251
in_nfsa,IN,food_assistance,0.1482,0.1667,2,0,1,6,0.5071
in_nfsa,IN,food_assistance,0.5131,1.0,1,0,1,6,0.3984
br_sus,BR,healthcare_support,0.0,0.2667,1,0,1,6,0.532
us_snap,US,food_assistance,0.2905,0.3167,3,0,1,6,0.5329
in_nfsa,IN,food_assistance,0.5831,0.4667,1,1,1,6,0.4924
us_tanf,US,child_support,0.2363,0.8889,1,0,1,6,0.5068
in_nfsa,IN,food_assistance,0.0873,0.1167,1,0,1,6,0.5281
us_section8,US,housing_assistance,0.3535,0.4902,0,0,1,6,0.3977
us_tanf,US,child_support,0.4078,0.4444,3,0,1,6,0.5048
in_pmjay,IN,healthcare_support,0.7554,0.9,1,0,1,6,0.3317
us_ssdi,US,disability_support,0.0,0.1961,3,0,1,6,0.6793
in_disability_pension,IN,disability_support,0.4442,0.6471,0,1,1,6,0.5456
us_snap,US,food_assistance,0.385,0.3,3,1,1,6,0.7507
br_bpc,BR,disability_support,0.4578,0.4833,0,1,1,6,0.5399
us_ssdi,US,disability_support,0.0,0.4314,0,0,1,6,0.564
us_ssdi,US,disability_support,0.0,0.451,1,0,1,6,0.6332
br_bolsa_familia,BR,child_support,0.6057,0.5556,0,1,1,6,0.5112
in_nfsa,IN,food_assistance,0.5005,0.2167,0,0,1,6,0.2686
in_nsap,IN,elderly_care,0.0264,0.0333,2,0,1,6,0.6106
in_nsap,IN,elderly_care,0.5152,0.3,2,0,1,6,0.4087
us_unemployment,US,unemployment,0.0,0.1765,1,1,0,6,0.7875
in_nsap,IN,elderly_care,0.5783,0.7333,0,0,1,6,0.2781
br_minha_casa,BR,housing_assistance,0.3927,0.9412,0,1,1,6,0.5907
in_pmjay,IN,healthcare_support,0.8303,0.2333,3,1,1,6,0.4667
in_pmjay,IN,healthcare_support,0.3913,0.7667,0,0,1,6,0.3744
us_snap,US,food_assistance,0.0863,0.6833,1,0,1,6,0.6288
br_bolsa_familia,BR,child_support,0.2313,0.1111,2,0,1,6,0.5202
us_unemployment,US,unemployment,0.0,0.6667,1,1,0,6,0.7857
in_pmaay,IN,housing_assistance,0.5567,0.451,0,1,1,6,0.5025
us_section8,US,housing_assistance,0.1131,0.3137,1,0,1,6,0.5194
us_unemployment,US,unemployment,0.0,0.9412,0,1,0,6,0.839
br_sus,BR,healthcare_support,0.0,0.2333,1,1,1,6,0.739
br_bpc,BR,disability_support,0.4537,0.0,1,0,1,6,0.2997
us_unemployment,US,unemployment,0.0,0.451,0,0,0,6,0.5458
in_icds,IN,child_support,0.1856,0.0,3,0,1,6,0.6026
us_section8,US,housing_assistance,0.7864,0.7843,0,0,1,6,0.2651
br_bolsa_familia,BR,child_support,0.4671,0.0,1,0,1,6,0.3766
us_snap,US,food_assistance,0.1919,0.1667,2,0,1,6,0.4918
us_medicaid,US,healthcare_support,0.0424,0.35,3,0,1,6,0.6928
br_minha_casa,BR,housing_assistance,0.3186,0.8627,3,1,1,6,0.805
br_minha_casa,BR,housing_assistance,0.371,0.0,0,0,1,6,0.332
us_unemployment,US,unemployment,0.0,0.6275,0,0,0,6,0.5504
us_tanf,US,child_support,0.4952,0.4444,1,0,1,6,0.3848
us_ssdi,US,disability_support,0.0,0.7843,0,0,1,6,0.5861
in_pmjay,IN,healthcare_support,0.4316,0.0667,3,0,1,6,0.5049
us_unemployment,US,unemployment,0.0,0.5882,0,0,0,6,0.5867
br_auxilio_emergencial,BR,unemployment,0.0,0.1569,1,0,0,6,0.5883
in_nsap,IN,elderly_care,0.1297,0.1333,3,0,1,6,0.5661
in_nsap,IN,elderly_care,0.4203,0.5667,1,1,1,6,0.6011
us_ssdi,US,disability_support,0.0,0.3725,1,1,1,6,0.7945
us_medicaid,US,healthcare_support,0.2738,0.25,2,1,1,6,0.7339
in_icds,IN,child_support,0.6994,0.6667,2,0,1,6,0.3832
in_pmaay,IN,housing_assistance,0.5075,0.6667,1,1,1,6,0.5679
br_idoso,BR,elderly_care,0.3257,0.2333,1,1,1,6,0.6762
us_snap,US,food_assistance,0.269,0.9833,3,1,1,6,0.8026
in_disability_pension,IN,disability_support,0.7195,0.3725,1,0,1,6,0.2742
us_unemployment,US,unemployment,0.0,0.451,1,0,0,6,0.5907
in_nfsa,IN,food_assistance,0.2624,0.2833,3,1,1,6,0.7632
us_medicaid,US,healthcare_support,0.2678,0.1833,2,0,1,6,0.4601
br_sus,BR,healthcare_support,0.0,0.4667,1,0,1,6,0.639
us_section8,US,housing_assistance,0.7369,1.0,1,1,1,6,0.4991
in_nsap,IN,elderly_care,0.2556,0.2,1,1,1,6,0.6395
us_snap,US,food_assistance,0.2355,0.3333,0,0,1,6,0.422
us_tanf,US,child_support,0.5864,0.3333,0,0,1,6,0.2703
us_medicaid,US,healthcare_support,0.7714,0.3,0,1,1,6,0.3553
in_nsap,IN,elderly_care,0.5403,0.0667,1,1,1,6,0.5294
us_unemployment,US,unemployment,0.0,0.8235,1,1,0,6,0.81
us_snap,US,food_assistance,0.0909,0.9333,1,0,1,6,0.5612
br_idoso,BR,elderly_care,0.3384,0.4667,1,0,1,6,0.4079
us_section8,US,housing_assistance,0.3054,0.1373,0,0,1,6,0.3364
in_icds,IN,child_support,0.395,1.0,0,1,1,6,0.6313
us_ssdi,US,disability_support,0.0,0.1961,3,1,1,6,0.8544
br_sus,BR,healthcare_support,0.0,0.25,1,0,1,6,0.6136
br_sus,BR,healthcare_support,0.0,0.85,0,1,1,6,0.763
us_unemployment,US,unemployment,0.0,0.0392,2,1,0,6,0.7789
br_minha_casa,BR,housing_assistance,0.2517,0.2745,1,1,1,6,0.7127
us_snap,US,food_assistance,0.3843,0.7167,2,0,1,6,0.4938
us_ssdi,US,disability_support,0.0,0.6078,1,1,1,6,0.7949
br_sus,BR,healthcare_support,0.0,0.6833,1,1,1,6,0.841
us_snap,US,food_assistance,0.4887,0.25,1,1,1,6,0.5626
us_tanf,US,child_support,0.7825,0.5556,1,0,1,6,0.2816
in_disability_pension,IN,disability_support,0.1908,0.5294,2,0,1,6,0.5343
in_nsap,IN,elderly_care,0.4584,0.8667,3,1,1,6,0.7079
us_section8,US,housing_assistance,0.2922,0.1961,1,0,1,6,0.4405
in_nsap,IN,elderly_care,0.4749,1.0,0,0,1,6,0.3576
in_nfsa,IN,food_assistance,0.6811,0.95,3,0,1,6,0.438
us_ssdi,US,disability_support,0.0,0.4706,0,1,1,6,0.7758
in_nsap,IN,elderly_care,0.2084,0.6333,3,0,1,6,0.662
br_minha_casa,BR,housing_assistance,0.4265,0.4314,0,1,1,6,0.5356
us_medicaid,US,healthcare_support,0.388,0.3167,1,0,1,6,0.3741
in_icds,IN,child_support,0.4731,0.0,0,1,1,6,0.5317
us_ssdi,US,disability_support,0.0,0.7059,0,0,1,6,0.5949
br_sus,BR,healthcare_support,0.0,0.5,2,1,1,6,0.8286
in_nfsa,IN,food_assistance,0.1239,0.9667,1,1,1,6,0.7456
br_idoso,BR,elderly_care,0.3173,0.5,1,0,1,6,0.492
in_pmjay,IN,healthcare_support,0.7529,0.9,1,0,1,6,0.3035
us_snap,US,food_assistance,0.6494,0.6833,0,0,1,6,0.2532
in_disability_pension,IN,disability_support,0.5191,0.2157,0,0,1,6,0.2638
br_bolsa_familia,BR,child_support,0.4955,0.7778,3,1,1,6,0.7034
us_medicaid,US,healthcare_support,0.2176,0.9333,1,1,1,6,0.7321
br_bolsa_familia,BR,child_support,0.4866,0.4444,1,1,1,6,0.6077
br_bpc,BR,disability_support,0.5832,0.7167,0,0,1,6,0.3359
us_snap,US,food_assistance,0.2141,0.0833,1,0,1,6,0.4164
us_snap,US,food_assistance,0.3865,0.4,3,0,1,6,0.4677
br_bolsa_familia,BR,child_support,0.5345,0.4444,2,1,1,6,0.6429
in_pmaay,IN,housing_assistance,0.3678,0.1961,1,1,1,6,0.5809
in_pmjay,IN,healthcare_support,0.2273,0.2833,1,0,1,6,0.5254
br_idoso,BR,elderly_care,0.5887,0.3667,2,1,1,6,0.5822
us_tanf,US,child_support,0.3277,0.8889,1,0,1,6,0.4425
us_tanf,US,child_support,0.4373,0.4444,2,0,1,6,0.4733
br_bpc,BR,disability_support,0.1141,0.3833,2,1,1,6,0.7653
in_disability_pension,IN,disability_support,0.3207,0.6078,3,1,1,6,0.7777
us_tanf,US,child_support,0.3428,0.1111,1,0,1,6,0.4255
us_medicaid,US,healthcare_support,0.3578,0.7333,2,1,1,6,0.6743
in_pmjay,IN,healthcare_support,0.0701,0.0667,1,0,1,6,0.4826
us_snap,US,food_assistance,0.2498,0.4833,3,0,1,6,0.589
in_icds,IN,child_support,0.4086,0.0,1,0,1,6,0.4063
us_medicaid,US,healthcare_support,0.5834,0.2833,0,0,1,6,0.311
br_idoso,BR,elderly_care,0.4775,0.5333,0,1,1,6,0.5459
br_idoso,BR,elderly_care,0.3612,0.8,1,1,1,6,0.6904
br_bpc,BR,disability_support,0.0899,0.35,3,1,1,6,0.8766
in_nfsa,IN,food_assistance,0.1872,0.9167,0,1,1,6,0.6949
us_unemployment,US,unemployment,0.0,0.7255,0,1,0,6,0.7705
in_nsap,IN,elderly_care,0.2912,0.0,1,0,1,6,0.3829
br_idoso,BR,elderly_care,0.6737,0.5667,2,0,1,6,0.3394
us_unemployment,US,unemployment,0.0,0.549,0,1,0,6,0.7448
br_sus,BR,healthcare_support,0.0,1.0,3,0,1,6,0.7047
br_sus,BR,healthcare_support,0.0,0.55,0,0,1,6,0.5922
br_auxilio_emergencial,BR,unemployment,0.0,0.9608,1,0,0,6,0.6473
in_icds,IN,child_support,0.2635,0.6667,3,0,1,6,0.6086
in_pmaay,IN,housing_assistance,0.8001,0.2157,0,1,1,6,0.3506
us_tanf,US,child_support,0.2682,0.0,0,0,1,6,0.401
in_nsap,IN,elderly_care,0.2005,0.9,0,1,1,6,0.6573
br_sus,BR,healthcare_support,0.0,0.6667,1,0,1,6,0.6255
us_unemployment,US,unemployment,0.0,0.2745,1,1,0,6,0.7768
in_pmaay,IN,housing_assistance,0.0737,0.9412,2,1,1,6,0.8677
us_tanf,US,child_support,0.4782,0.0,1,0,1,6,0.3172
in_nfsa,IN,food_assistance,0.1813,0.2833,0,1,1,6,0.6917
br_bpc,BR,disability_support,0.6902,0.8,1,1,1,6,0.4927
br_bolsa_familia,BR,child_support,0.5223,0.3333,3,1,1,6,0.6703
in_icds,IN,child_support,0.3982,0.6667,3,0,1,6,0.5673
us_ssdi,US,disability_support,0.0,0.3137,3,1,1,6,0.9111
in_icds,IN,child_support,0.382,0.0,2,0,1,6,0.4553
br_bpc,BR,disability_support,0.3462,0.2167,0,0,1,6,0.3207
in_pmaay,IN,housing_assistance,0.1015,0.1569,0,1,1,6,0.6487
br_sus,BR,healthcare_support,0.0,0.2333,0,0,1,6,0.4828
br_bolsa_familia,BR,child_support,0.283,0.5556,2,1,1,6,0.7132
us_medicaid,US,healthcare_support,0.3068,0.4,1,0,1,6,0.4226
br_sus,BR,healthcare_support,0.0,0.9667,1,0,1,6,0.6898
in_icds,IN,child_support,0.4815,0.6667,1,1,1,6,0.6381
br_bpc,BR,disability_support,0.172,0.0,0,1,1,6,0.6384
us_ssdi,US,disability_support,0.0,0.8824,3,0,1,6,0.7845
us_ssdi,US,disability_support,0.0,0.3333,1,1,1,6,0.8261
in_pmjay,IN,healthcare_support,0.2348,0.5333,3,0,1,6,0.64
us_unemployment,US,unemployment,0.0,0.7059,3,1,0,6,0.9052
br_sus,BR,healthcare_support,0.0,0.3333,2,0,1,6,0.6393
br_bpc,BR,disability_support,0.7283,0.4667,0,0,1,6,0.2004
us_section8,US,housing_assistance,0.6375,0.2549,3,0,1,6,0.386
br_minha_casa,BR,housing_assistance,0.0508,0.2941,1,0,1,6,0.5301
in_pmjay,IN,healthcare_support,0.163,0.9833,1,1,1,6,0.7623
us_unemployment,US,unemployment,0.0,0.7255,0,0,0,6,0.5369
in_pmaay,IN,housing_assistance,0.3594,0.5294,3,1,1,6,0.7457
in_icds,IN,child_support,0.533,0.0,3,0,1,6,0.3873
br_minha_casa,BR,housing_assistance,0.2497,0.5294,3,0,1,6,0.5466
us_snap,US,food_assistance,0.5376,0.65,2,0,1,6,0.4286
br_sus,BR,healthcare_support,0.0,0.05,2,0,1,6,0.6373
in_disability_pension,IN,disability_support,0.6043,0.0588,0,0,1,6,0.2448
in_nfsa,IN,food_assistance,0.3814,0.2333,1,1,1,6,0.6235
br_sus,BR,healthcare_support,0.0,0.3833,0,1,1,6,0.7341
in_nfsa,IN,food_assistance,0.7206,0.5333,0,1,1,6,0.4262
us_snap,US,food_assistance,0.6799,0.1833,0,0,1,6,0.2193
in_pmaay,IN,housing_assistance,0.4545,0.549,2,0,1,6,0.4603
br_auxilio_emergencial,BR,unemployment,0.0,0.5882,2,1,0,6,0.8684
in_pmaay,IN,housing_assistance,0.2069,0.3725,2,1,1,6,0.7653
in_icds,IN,child_support,0.2137,0.6667,1,1,1,6,0.7632
us_section8,US,housing_assistance,0.105,0.6078,2,0,1,6,0.6471
us_medicaid,US,healthcare_support,0.1808,0.5167,0,1,1,6,0.6923
br_minha_casa,BR,housing_assistance,0.4951,0.9216,0,0,1,6,0.3867
in_pmjay,IN,healthcare_support,0.7156,0.45,0,0,1,6,0.1839
us_ssdi,US,disability_support,0.0,0.3333,1,1,1,6,0.8328
br_sus,BR,healthcare_support,0.0,0.9,3,1,1,6,0.9491
us_ssdi,US,disability_support,0.0,0.7059,1,1,1,6,0.7771
in_nfsa,IN,food_assistance,0.2866,0.6667,1,0,1,6,0.4663
in_disability_pension,IN,disability_support,0.6252,0.5882,1,1,1,6,0.5714
in_disability_pension,IN,disability_support,0.399,0.5294,1,1,1,6,0.6685
br_auxilio_emergencial,BR,unemployment,0.0,0.9804,0,0,0,6,0.6163
us_ssdi,US,disability_support,0.0,0.2353,0,1,1,6,0.766
us_ssdi,US,disability_support,0.0,0.9608,0,0,1,6,0.5798
br_bpc,BR,disability_support,0.159,0.9,1,1,1,6,0.7965
br_auxilio_emergencial,BR,unemployment,0.0,0.2157,3,0,0,6,0.6456
br_minha_casa,BR,housing_assistance,0.4663,0.5686,0,0,1,6,0.3863
in_pmaay,IN,housing_assistance,0.4883,0.2549,3,1,1,6,0.6368
in_nsap,IN,elderly_care,0.6298,0.8,2,1,1,6,0.5573
us_tanf,US,child_support,0.2253,1.0,1,1,1,6,0.7961
br_sus,BR,healthcare_support,0.0,0.0167,0,0,1,6,0.5452
br_bpc,BR,disability_support,0.4,0.9333,0,1,1,6,0.6284
in_nfsa,IN,food_assistance,0.2687,0.2833,1,0,1,6,0.4198
br_bolsa_familia,BR,child_support,0.7613,0.6667,2,1,1,6,0.5366
in_pmjay,IN,healthcare_support,0.1186,0.4,3,0,1,6,0.6818
in_pmjay,IN,healthcare_support,0.2633,0.4,0,0,1,6,0.3875
in_nsap,IN,elderly_care,0.1625,0.0667,0,0,1,6,0.475
in_icds,IN,child_support,0.5783,1.0,0,1,1,6,0.5157
in_nfsa,IN,food_assistance,0.5935,0.5333,1,0,1,6,0.381
in_nfsa,IN,food_assistance,0.3496,0.5167,0,0,1,6,0.3559
in_nfsa,IN,food_assistance,0.7049,0.4667,1,0,1,6,0.2444
br_auxilio_emergencial,BR,unemployment,0.0,0.3333,0,0,0,6,0.5403
us_ssdi,US,disability_support,0.0,0.5098,0,1,1,6,0.7112
in_disability_pension,IN,disability_support,0.8042,1.0,3,1,1,6,0.6213
us_unemployment,US,unemployment,0.0,0.5098,3,0,0,6,0.6771
br_bpc,BR,disability_support,0.3716,0.9333,1,0,1,6,0.4997
in_nfsa,IN,food_assistance,0.4711,0.9,0,1,1,6,0.6006
in_pmaay,IN,housing_assistance,0.5134,0.8235,2,0,1,6,0.4089
